react_id,direction,sample_id,Master.Protein.Accessions,bnum,bio_rep,fmol_per_gDW_calib_avg,flux_units,mfa_sampling_ave,mfa_sampling_var,mfa_sampling_lb,mfa_sampling_ub,kapp_per_s
DURItex_b,bwd,WT2,tsx,b0411,B2,10740642.3201667,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts2,tsx,b0411,B1,6077383.31645418,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi1,tsx,b0411,B2,6608848.42491668,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi1,tsx,b0411,B1,8388207.50425897,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts3,tsx,b0411,B2,9494171.75223055,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts3,tsx,b0411,B1,11155322.0393893,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi2,tsx,b0411,B2,7654617.11551851,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi2,tsx,b0411,B1,8419450.79472557,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi3,tsx,b0411,B1,4860223.49516411,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi8,tsx,b0411,B1,5830328.76092024,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts1,tsx,b0411,B1,8247841.50172784,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts1,tsx,b0411,B2,10167299.4611299,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh2,tsx,b0411,B1,9183439.78473343,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi5,tsx,b0411,B2,7924759.86929437,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi5,tsx,b0411,B1,7513090.94094922,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts2,tsx,b0411,B2,7440799.84730532,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi6,tsx,b0411,B2,6656053.16884028,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi6,tsx,b0411,B1,9114737.58814459,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi1,tsx,b0411,B2,9207046.96819976,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi7,tsx,b0411,B2,5918763.53179479,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi7,tsx,b0411,B1,7600040.78774893,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts4,tsx,b0411,B2,10569183.9666995,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pts4,tsx,b0411,B1,9911929.54164893,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,pgi8,tsx,b0411,B2,12824537.4370464,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh3,tsx,b0411,B2,9499435.727806,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh3,tsx,b0411,B1,10612450.7331961,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh2,tsx,b0411,B2,7818756.38826536,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi2,tsx,b0411,B2,3832735.47129943,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh1,tsx,b0411,B1,11153701.5980701,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi1,tsx,b0411,B1,7928674.28104398,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,sdh1,tsx,b0411,B2,12523101.4486509,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi3,tsx,b0411,B1,6861151.8075513,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi4,tsx,b0411,B1,3334853.58905752,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi4,tsx,b0411,B2,4504381.54969206,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi3,tsx,b0411,B2,7857599.8330005,NA,NA,NA,NA,NA,NA
DURItex_b,bwd,tpi2,tsx,b0411,B1,5107313.30972884,NA,NA,NA,NA,NA,NA
DXPRIi,fwd,pts3,dxr,b0173,B1,933321.669212883,mmol*gDW-1*hr-1,0.003890326,2.09E-08,0.003690118,0.004180407,1.15784958900877
DXPRIi,fwd,pgi7,dxr,b0173,B2,669608.113310796,mmol*gDW-1*hr-1,0.00440538,2.69E-10,0.004380787,0.004436383,1.82751170773029
DXPRIi,fwd,pgi3,dxr,b0173,B2,684540.324731454,mmol*gDW-1*hr-1,0.004180663,3.92E-08,0.003794602,0.004521437,1.69645999778516
DXPRIi,fwd,tpi2,dxr,b0173,B2,706144.10739094,mmol*gDW-1*hr-1,0.003217984,8.71E-12,0.00321313,0.003222797,1.26586688905069
DXPRIi,fwd,pts1,dxr,b0173,B1,648134.874232398,mmol*gDW-1*hr-1,0.003639016,8.29E-09,0.003504535,0.003814417,1.55961022615075
DXPRIi,fwd,pgi5,dxr,b0173,B2,335930.845749602,mmol*gDW-1*hr-1,0.004196558,6.59E-09,0.004069582,0.004361045,3.47009085442681
DXPRIi,fwd,pts2,dxr,b0173,B1,812306.517844309,mmol*gDW-1*hr-1,0.005108581,9.65E-09,0.004980085,0.005326829,1.7469394207788
DXPRIi,fwd,tpi2,dxr,b0173,B1,678273.313839716,mmol*gDW-1*hr-1,0.003217984,8.71E-12,0.00321313,0.003222797,1.31788237308667
DXPRIi,fwd,pts1,dxr,b0173,B2,784555.398758668,mmol*gDW-1*hr-1,0.003639016,8.29E-09,0.003504535,0.003814417,1.28842116105139
DXPRIi,fwd,pts3,dxr,b0173,B2,1180938.15585312,mmol*gDW-1*hr-1,0.003890326,2.09E-08,0.003690118,0.004180407,0.915074261725791
DXPRIi,fwd,pgi6,dxr,b0173,B2,553565.844962562,mmol*gDW-1*hr-1,0.004608193,3.84E-09,0.004491498,0.00471444,2.31237823424182
DXPRIi,fwd,pgi2,dxr,b0173,B1,789039.920137953,mmol*gDW-1*hr-1,0.003940829,7.24E-09,0.003841372,0.004159519,1.38735023955548
DXPRIi,fwd,pts4,dxr,b0173,B1,717482.288341968,mmol*gDW-1*hr-1,0.005516934,8.23E-09,0.005411115,0.005749345,2.13591567564418
DXPRIi,fwd,tpi4,dxr,b0173,B1,1050398.61956034,mmol*gDW-1*hr-1,0.003348235,2.05E-09,0.003282337,0.003434207,0.885440308525035
DXPRIi,fwd,WT1,dxr,b0173,B1,619617.651732008,mmol*gDW-1*hr-1,0.005995822,2.37E-09,0.005924521,0.006100433,2.68795781794716
DXPRIi,fwd,pgi3,dxr,b0173,B1,910430.394511842,mmol*gDW-1*hr-1,0.004180663,3.92E-08,0.003794602,0.004521437,1.27554537368059
DXPRIi,fwd,pts2,dxr,b0173,B2,727078.375474414,mmol*gDW-1*hr-1,0.005108581,9.65E-09,0.004980085,0.005326829,1.95171569619555
DXPRIi,fwd,tpi4,dxr,b0173,B2,957234.73501592,mmol*gDW-1*hr-1,0.003348235,2.05E-09,0.003282337,0.003434207,0.971616724462375
DXPRIi,fwd,pgi1,dxr,b0173,B1,856796.069077039,mmol*gDW-1*hr-1,0.004466942,1.45E-09,0.004421962,0.004562934,1.44820601658322
DXPRIi,fwd,pgi1,dxr,b0173,B2,848967.174702372,mmol*gDW-1*hr-1,0.004466942,1.45E-09,0.004421962,0.004562934,1.46156089327862
DXPRIi,fwd,WT1,dxr,b0173,B2,1317881.8790222,mmol*gDW-1*hr-1,0.005995822,2.37E-09,0.005924521,0.006100433,1.26377495405493
DXPRIi,fwd,sdh3,dxr,b0173,B2,634429.915210695,mmol*gDW-1*hr-1,0.006024761,5.66E-09,0.005932208,0.006206947,2.63787170512985
DXPRIi,fwd,pgi5,dxr,b0173,B1,719028.795357755,mmol*gDW-1*hr-1,0.004196558,6.59E-09,0.004069582,0.004361045,1.62122930692303
DXPRIi,fwd,sdh1,dxr,b0173,B1,649313.239918458,mmol*gDW-1*hr-1,0.005806856,9.77E-10,0.005756274,0.005868029,2.48418707087833
DXPRIi,fwd,pgi8,dxr,b0173,B2,797878.088988798,mmol*gDW-1*hr-1,0.004570742,2.90E-09,0.004492531,0.004682605,1.59128389797577
DXPRIi,fwd,tpi3,dxr,b0173,B2,546867.859439023,mmol*gDW-1*hr-1,0.003042595,6.35E-09,0.002925886,0.003197978,1.54546525854481
DXPRIi,fwd,pts4,dxr,b0173,B2,825954.600837043,mmol*gDW-1*hr-1,0.005516934,8.23E-09,0.005411115,0.005749345,1.85540665929291
DXPRIi,fwd,pgi7,dxr,b0173,B1,932103.719673133,mmol*gDW-1*hr-1,0.00440538,2.69E-10,0.004380787,0.004436383,1.31285461139002
DXPRIi,fwd,sdh2,dxr,b0173,B2,1000475.51699278,mmol*gDW-1*hr-1,0.006032112,7.41E-10,0.005990947,0.006083455,1.67479027543136
DXPRIi,fwd,pgi4,dxr,b0173,B2,631498.484409483,mmol*gDW-1*hr-1,0.004696506,7.40E-09,0.004589442,0.004897914,2.06585610608381
DXPRIi,fwd,tpi3,dxr,b0173,B1,456514.379242804,mmol*gDW-1*hr-1,0.003042595,6.35E-09,0.002925886,0.003197978,1.85134426472964
DXPRIi,fwd,sdh1,dxr,b0173,B2,810927.180149179,mmol*gDW-1*hr-1,0.005806856,9.77E-10,0.005756274,0.005868029,1.98910037182232
DXPRIi,fwd,sdh2,dxr,b0173,B1,689245.2673255,mmol*gDW-1*hr-1,0.006032112,7.41E-10,0.005990947,0.006083455,2.43104558870386
DXPRIi,fwd,pgi4,dxr,b0173,B1,1039442.44615268,mmol*gDW-1*hr-1,0.004696506,7.40E-09,0.004589442,0.004897914,1.25508151493014
DXPRIi,fwd,WT2,dxr,b0173,B1,872028.44937047,mmol*gDW-1*hr-1,0.006331135,5.10E-09,0.006243996,0.006504195,2.01673306917992
DXPRIi,fwd,sdh3,dxr,b0173,B1,961200.471786272,mmol*gDW-1*hr-1,0.006024761,5.66E-09,0.005932208,0.006206947,1.74109852350795
DXPRIi,fwd,pgi6,dxr,b0173,B1,538820.74115313,mmol*gDW-1*hr-1,0.004608193,3.84E-09,0.004491498,0.00471444,2.37565764148512
DXPRIi,fwd,tpi1,dxr,b0173,B2,1134901.86275679,mmol*gDW-1*hr-1,0.003188427,2.29E-09,0.003123862,0.003295852,0.78039713893435
DXPRIi,fwd,tpi1,dxr,b0173,B1,1263746.11320692,mmol*gDW-1*hr-1,0.003188427,2.29E-09,0.003123862,0.003295852,0.700832356602981
DXPRIi,fwd,pgi8,dxr,b0173,B1,784230.190465359,mmol*gDW-1*hr-1,0.004570742,2.90E-09,0.004492531,0.004682605,1.6189768909587
DXPRIi,fwd,WT2,dxr,b0173,B2,749260.788738219,mmol*gDW-1*hr-1,0.006331135,5.10E-09,0.006243996,0.006504195,2.34717822892178
DXPRIi,fwd,pgi2,dxr,b0173,B2,791432.313735649,mmol*gDW-1*hr-1,0.003940829,7.24E-09,0.003841372,0.004159519,1.38315646609782
DXPS,fwd,pgi3,dxs,b0420,B1,2471757.96259647,mmol*gDW-1*hr-1,0.004462062,4.46E-08,0.004050017,0.004825773,0.501449448296574
DXPS,fwd,tpi2,dxs,b0420,B2,3869809.82233558,mmol*gDW-1*hr-1,0.003434588,9.92E-12,0.003429408,0.003439725,0.246537237234675
DXPS,fwd,pts4,dxs,b0420,B2,1968459.86726339,mmol*gDW-1*hr-1,0.005888282,9.38E-09,0.005775341,0.006136337,0.830920617732884
DXPS,fwd,pts1,dxs,b0420,B2,5751211.69557384,mmol*gDW-1*hr-1,0.003883961,9.44E-09,0.003740428,0.004071168,0.187591435103296
DXPS,fwd,sdh1,dxs,b0420,B1,2721609.34390164,mmol*gDW-1*hr-1,0.006197719,1.11E-09,0.006143733,0.006263009,0.632562720644939
DXPS,fwd,sdh2,dxs,b0420,B1,2682897.25671546,mmol*gDW-1*hr-1,0.006438137,8.44E-10,0.006394201,0.006492936,0.666582137803632
DXPS,fwd,pgi2,dxs,b0420,B2,2116094.65991986,mmol*gDW-1*hr-1,0.004206088,8.25E-09,0.004099937,0.004439499,0.552129259577654
DXPS,fwd,tpi4,dxs,b0420,B1,3357617.90768007,mmol*gDW-1*hr-1,0.003573606,2.34E-09,0.003503273,0.003665365,0.295646604416407
DXPS,fwd,pgi5,dxs,b0420,B1,3159780.51508833,mmol*gDW-1*hr-1,0.00447903,7.51E-09,0.004343508,0.00465459,0.393753614866259
DXPS,fwd,tpi1,dxs,b0420,B1,3928650.36739429,mmol*gDW-1*hr-1,0.003403042,2.61E-09,0.003334131,0.003517698,0.240614296525302
DXPS,fwd,pts3,dxs,b0420,B1,6011815.3802789,mmol*gDW-1*hr-1,0.004152186,2.38E-08,0.003938502,0.004461793,0.191853030581004
DXPS,fwd,pts2,dxs,b0420,B1,2888893.05794951,mmol*gDW-1*hr-1,0.005452443,1.10E-08,0.005315297,0.005685381,0.524272608787746
DXPS,fwd,WT1,dxs,b0420,B2,1698596.13174858,mmol*gDW-1*hr-1,0.006399404,2.70E-09,0.006323304,0.006511056,1.04651846839678
DXPS,fwd,pts4,dxs,b0420,B1,3142746.077357,mmol*gDW-1*hr-1,0.005888282,9.38E-09,0.005775341,0.006136337,0.520447356747457
DXPS,fwd,pgi1,dxs,b0420,B1,3571883.27951472,mmol*gDW-1*hr-1,0.004767615,1.65E-09,0.004719607,0.004870067,0.370767294551665
DXPS,fwd,tpi4,dxs,b0420,B2,3720686.42282003,mmol*gDW-1*hr-1,0.003573606,2.34E-09,0.003503273,0.003665365,0.266797096160809
DXPS,fwd,tpi3,dxs,b0420,B1,3734733.42008839,mmol*gDW-1*hr-1,0.003247394,7.23E-09,0.003122829,0.003413236,0.241530997644148
DXPS,fwd,pgi2,dxs,b0420,B1,1781611.15505357,mmol*gDW-1*hr-1,0.004206088,8.25E-09,0.004099937,0.004439499,0.655787192656327
DXPS,fwd,pgi1,dxs,b0420,B2,2768993.05672237,mmol*gDW-1*hr-1,0.004767615,1.65E-09,0.004719607,0.004870067,0.478274041455201
DXPS,fwd,pgi7,dxs,b0420,B1,2031320.53884684,mmol*gDW-1*hr-1,0.004701909,3.07E-10,0.004675661,0.004734999,0.642973774131573
DXPS,fwd,pgi3,dxs,b0420,B2,2238032.23302113,mmol*gDW-1*hr-1,0.004462062,4.46E-08,0.004050017,0.004825773,0.553817611908794
DXPS,fwd,pts1,dxs,b0420,B1,7363402.48438452,mmol*gDW-1*hr-1,0.003883961,9.44E-09,0.003740428,0.004071168,0.146518957485146
DXPS,fwd,WT2,dxs,b0420,B1,1859891.93022702,mmol*gDW-1*hr-1,0.006757287,5.80E-09,0.006664283,0.006941997,1.00921141500816
DXPS,fwd,pgi7,dxs,b0420,B2,2460865.67134301,mmol*gDW-1*hr-1,0.004701909,3.07E-10,0.004675661,0.004734999,0.530742432853128
DXPS,fwd,pgi4,dxs,b0420,B1,2883057.85886845,mmol*gDW-1*hr-1,0.005012631,8.43E-09,0.00489836,0.005227596,0.48295856974112
DXPS,fwd,sdh3,dxs,b0420,B2,2466212.14945753,mmol*gDW-1*hr-1,0.006430291,6.45E-09,0.006331509,0.00662474,0.724265325202188
DXPS,fwd,WT1,dxs,b0420,B1,1974206.20872417,mmol*gDW-1*hr-1,0.006399404,2.70E-09,0.006323304,0.006511056,0.900418717339057
DXPS,fwd,pts3,dxs,b0420,B2,4824611.38624581,mmol*gDW-1*hr-1,0.004152186,2.38E-08,0.003938502,0.004461793,0.239062777841157
DXPS,fwd,sdh3,dxs,b0420,B1,2824369.85873054,mmol*gDW-1*hr-1,0.006430291,6.45E-09,0.006331509,0.00662474,0.63242140151123
DXPS,fwd,pts2,dxs,b0420,B2,2954109.12967598,mmol*gDW-1*hr-1,0.005452443,1.10E-08,0.005315297,0.005685381,0.51269856106031
DXPS,fwd,pgi8,dxs,b0420,B1,3903862.52634906,mmol*gDW-1*hr-1,0.004878402,3.30E-09,0.004794926,0.004997794,0.347120744524266
DXPS,fwd,tpi1,dxs,b0420,B2,3500086.11641969,mmol*gDW-1*hr-1,0.003403042,2.61E-09,0.003334131,0.003517698,0.270076053274769
DXPS,fwd,pgi8,dxs,b0420,B2,4228523.39120837,mmol*gDW-1*hr-1,0.004878402,3.30E-09,0.004794926,0.004997794,0.320469237437379
DXPS,fwd,sdh2,dxs,b0420,B2,2450479.38003084,mmol*gDW-1*hr-1,0.006438137,8.44E-10,0.006394201,0.006492936,0.729804708198107
DXPS,fwd,sdh1,dxs,b0420,B2,2688010.64313946,mmol*gDW-1*hr-1,0.006197719,1.11E-09,0.006143733,0.006263009,0.640469417598875
DXPS,fwd,pgi6,dxs,b0420,B1,2926866.40457959,mmol*gDW-1*hr-1,0.004918374,4.38E-09,0.004793823,0.005031772,0.466784202334046
DXPS,fwd,pgi4,dxs,b0420,B2,2542636.92513303,mmol*gDW-1*hr-1,0.005012631,8.43E-09,0.00489836,0.005227596,0.547619475764181
DXPS,fwd,pgi6,dxs,b0420,B2,2063592.85562247,mmol*gDW-1*hr-1,0.004918374,4.38E-09,0.004793823,0.005031772,0.66205646926796
DXPS,fwd,tpi3,dxs,b0420,B2,3591400.23659505,mmol*gDW-1*hr-1,0.003247394,7.23E-09,0.003122829,0.003413236,0.251170526664584
DXPS,fwd,pgi5,dxs,b0420,B2,2806911.85644022,mmol*gDW-1*hr-1,0.00447903,7.51E-09,0.004343508,0.00465459,0.44325403277105
DXPS,fwd,WT2,dxs,b0420,B2,2541405.48069602,mmol*gDW-1*hr-1,0.006757287,5.80E-09,0.006664283,0.006941997,0.738577208920083
DXPS,fwd,tpi2,dxs,b0420,B1,3863016.00978514,mmol*gDW-1*hr-1,0.003434588,9.92E-12,0.003429408,0.003439725,0.246970817569893
DXYLK,fwd,WT1,xylB,b3564,B2,445303.595871606,NA,NA,NA,NA,NA,NA
DXYLK,fwd,WT2,xylB,b3564,B1,2140763.51336853,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi2,xylB,b3564,B2,353789.930934422,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi3,xylB,b3564,B2,351439.490266637,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi4,xylB,b3564,B2,262968.979248429,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi4,xylB,b3564,B1,663220.844330632,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi5,xylB,b3564,B2,751560.879606537,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi5,xylB,b3564,B1,1511882.65102212,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi6,xylB,b3564,B1,703931.678004217,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pgi8,xylB,b3564,B2,58913.1203947226,NA,NA,NA,NA,NA,NA
DXYLK,fwd,sdh3,xylB,b3564,B2,381126.946035161,NA,NA,NA,NA,NA,NA
DXYLK,fwd,pts1,xylB,b3564,B1,60985.8708649042,NA,NA,NA,NA,NA,NA
DXYLK,fwd,sdh2,xylB,b3564,B2,258193.29975317,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi1,xylB,b3564,B2,92445.9953517914,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi1,xylB,b3564,B1,1197494.50951835,NA,NA,NA,NA,NA,NA
DXYLK,fwd,sdh1,xylB,b3564,B1,242850.962848498,NA,NA,NA,NA,NA,NA
DXYLK,fwd,sdh1,xylB,b3564,B2,253016.194990294,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi2,xylB,b3564,B2,309022.528339191,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi2,xylB,b3564,B1,886375.802260822,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi4,xylB,b3564,B2,313660.461791574,NA,NA,NA,NA,NA,NA
DXYLK,fwd,tpi4,xylB,b3564,B1,283184.218490941,NA,NA,NA,NA,NA,NA
EAR100x,fwd,WT2,fabI,b1288,B2,34593751.0914086,mmol*gDW-1*hr-1,0.16263353,3.36E-06,0.16039513,0.167079097,1.30590002905973
EAR100x,fwd,pgi2,fabI,b1288,B2,20066384.6574798,mmol*gDW-1*hr-1,0.101231598,4.78E-06,0.098676768,0.106849294,1.40134303280445
EAR100x,fwd,pgi8,fabI,b1288,B2,33009539.0990603,mmol*gDW-1*hr-1,0.11741275,1.91E-06,0.115403673,0.120286276,0.988037205848362
EAR100x,fwd,sdh2,fabI,b1288,B2,30869943.1620063,mmol*gDW-1*hr-1,0.154952261,4.89E-07,0.15389482,0.156271161,1.3943107862666
EAR100x,fwd,pts3,fabI,b1288,B1,30379554.1467772,mmol*gDW-1*hr-1,0.099934287,1.38E-05,0.094791356,0.107385871,0.91375679947599
EAR100x,fwd,pgi8,fabI,b1288,B1,28623569.0905529,mmol*gDW-1*hr-1,0.11741275,1.91E-06,0.115403673,0.120286276,1.13943347437207
EAR100x,fwd,pts3,fabI,b1288,B2,27476449.6333563,mmol*gDW-1*hr-1,0.099934287,1.38E-05,0.094791356,0.107385871,1.0103024421673
EAR100x,fwd,tpi3,fabI,b1288,B2,37796810.3071892,mmol*gDW-1*hr-1,0.078157869,4.19E-06,0.075159863,0.082149332,0.574400828805842
EAR100x,fwd,sdh3,fabI,b1288,B2,28485352.2640582,mmol*gDW-1*hr-1,0.154763424,3.73E-06,0.152385948,0.159443407,1.50919109588275
EAR100x,fwd,pgi2,fabI,b1288,B1,18486714.731602,mmol*gDW-1*hr-1,0.101231598,4.78E-06,0.098676768,0.106849294,1.52108629043018
EAR100x,fwd,pgi6,fabI,b1288,B1,22112274.1597992,mmol*gDW-1*hr-1,0.11837479,2.54E-06,0.115377132,0.12110405,1.48704225867873
EAR100x,fwd,WT2,fabI,b1288,B1,35050172.220279,mmol*gDW-1*hr-1,0.16263353,3.36E-06,0.16039513,0.167079097,1.28889468136245
EAR100x,fwd,tpi4,fabI,b1288,B2,36389236.4575602,mmol*gDW-1*hr-1,0.086009108,1.35E-06,0.084316334,0.088217541,0.656551805277719
EAR100x,fwd,tpi1,fabI,b1288,B2,30984484.8682731,mmol*gDW-1*hr-1,0.081903987,1.51E-06,0.080245441,0.084663508,0.734274189056996
EAR100x,fwd,pgi3,fabI,b1288,B2,22797462.7194076,mmol*gDW-1*hr-1,0.10739155,2.58E-05,0.097474773,0.116145059,1.30852220171483
EAR100x,fwd,sdh1,fabI,b1288,B2,28968474.4116905,mmol*gDW-1*hr-1,0.149165916,6.45E-07,0.14786658,0.150737308,1.43034721393354
EAR100x,fwd,pts2,fabI,b1288,B1,31618056.2374969,mmol*gDW-1*hr-1,0.131228711,6.37E-06,0.127927903,0.136835037,1.15289881985193
EAR100x,fwd,tpi3,fabI,b1288,B1,32922807.0233263,mmol*gDW-1*hr-1,0.078157869,4.19E-06,0.075159863,0.082149332,0.659437062923719
EAR100x,fwd,sdh3,fabI,b1288,B1,29587359.5425513,mmol*gDW-1*hr-1,0.154763424,3.73E-06,0.152385948,0.159443407,1.45297994361997
EAR100x,fwd,pgi1,fabI,b1288,B1,18525505.7637904,mmol*gDW-1*hr-1,0.114746355,9.58E-07,0.113590894,0.117212168,1.72054614359303
EAR100x,fwd,tpi4,fabI,b1288,B1,34473613.1007872,mmol*gDW-1*hr-1,0.086009108,1.35E-06,0.084316334,0.088217541,0.693034954561909
EAR100x,fwd,tpi1,fabI,b1288,B1,33267553.0932,mmol*gDW-1*hr-1,0.081903987,1.51E-06,0.080245441,0.084663508,0.683882804252605
EAR100x,fwd,sdh2,fabI,b1288,B1,33590256.6412482,mmol*gDW-1*hr-1,0.154952261,4.89E-07,0.15389482,0.156271161,1.28139225555565
EAR100x,fwd,pgi4,fabI,b1288,B2,25587600.7938002,mmol*gDW-1*hr-1,0.120643368,4.88E-06,0.117893112,0.125817118,1.30969866759788
EAR100x,fwd,WT1,fabI,b1288,B1,26457765.1927347,mmol*gDW-1*hr-1,0.154020041,1.56E-06,0.152188474,0.156707279,1.61704302727619
EAR100x,fwd,pgi4,fabI,b1288,B1,26728032.7858444,mmol*gDW-1*hr-1,0.120643368,4.88E-06,0.117893112,0.125817118,1.25381643068079
EAR100x,fwd,pgi7,fabI,b1288,B1,25971308.8659379,mmol*gDW-1*hr-1,0.113164945,1.78E-07,0.112533211,0.113961358,1.21036283179674
EAR100x,fwd,pgi3,fabI,b1288,B1,26724758.4082626,mmol*gDW-1*hr-1,0.10739155,2.58E-05,0.097474773,0.116145059,1.11623033800329
EAR100x,fwd,pts1,fabI,b1288,B2,34309669.2014729,mmol*gDW-1*hr-1,0.093478675,5.47E-06,0.090024139,0.097984348,0.756821596227933
EAR100x,fwd,pts2,fabI,b1288,B2,31257194.6332912,mmol*gDW-1*hr-1,0.131228711,6.37E-06,0.127927903,0.136835037,1.16620893685058
EAR100x,fwd,pts1,fabI,b1288,B1,36126554.4110457,mmol*gDW-1*hr-1,0.093478675,5.47E-06,0.090024139,0.097984348,0.718759345706435
EAR100x,fwd,WT1,fabI,b1288,B2,26169023.2913777,mmol*gDW-1*hr-1,0.154020041,1.56E-06,0.152188474,0.156707279,1.63488504121278
EAR100x,fwd,pts4,fabI,b1288,B2,32264425.9922473,mmol*gDW-1*hr-1,0.141718423,5.43E-06,0.139000165,0.147688588,1.22011247373718
EAR100x,fwd,pts4,fabI,b1288,B1,29397739.184904,mmol*gDW-1*hr-1,0.141718423,5.43E-06,0.139000165,0.147688588,1.33909034172689
EAR100x,fwd,tpi2,fabI,b1288,B1,23373750.0780985,mmol*gDW-1*hr-1,0.082663236,5.75E-09,0.082538554,0.082786869,0.982384509258343
EAR100x,fwd,pgi6,fabI,b1288,B2,24375804.4332093,mmol*gDW-1*hr-1,0.11837479,2.54E-06,0.115377132,0.12110405,1.34895593707313
EAR100x,fwd,pgi5,fabI,b1288,B2,16348685.2353229,mmol*gDW-1*hr-1,0.107800736,4.35E-06,0.104539002,0.112026084,1.83162428402442
EAR100x,fwd,sdh1,fabI,b1288,B1,43216961.375221,mmol*gDW-1*hr-1,0.149165916,6.45E-07,0.14786658,0.150737308,0.958766543230963
EAR100x,fwd,tpi2,fabI,b1288,B2,30106697.3357766,mmol*gDW-1*hr-1,0.082663236,5.75E-09,0.082538554,0.082786869,0.762687774879699
EAR100x,fwd,pgi1,fabI,b1288,B2,21180219.4595246,mmol*gDW-1*hr-1,0.114746355,9.58E-07,0.113590894,0.117212168,1.50489410937933
EAR100x,fwd,pgi7,fabI,b1288,B2,25739077.0010485,mmol*gDW-1*hr-1,0.113164945,1.78E-07,0.112533211,0.113961358,1.22128337947643
EAR100x,fwd,pgi5,fabI,b1288,B1,21058533.2783283,mmol*gDW-1*hr-1,0.107800736,4.35E-06,0.104539002,0.112026084,1.42197219973081
EAR100y,fwd,WT1,fabI,b1288,B2,26169023.2913777,NA,NA,NA,NA,NA,NA
EAR100y,fwd,WT1,fabI,b1288,B1,26457765.1927347,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi4,fabI,b1288,B2,25587600.7938002,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi4,fabI,b1288,B1,26728032.7858444,NA,NA,NA,NA,NA,NA
EAR100y,fwd,WT2,fabI,b1288,B2,34593751.0914086,NA,NA,NA,NA,NA,NA
EAR100y,fwd,WT2,fabI,b1288,B1,35050172.220279,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi5,fabI,b1288,B2,16348685.2353229,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi5,fabI,b1288,B1,21058533.2783283,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi1,fabI,b1288,B2,21180219.4595246,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi1,fabI,b1288,B1,18525505.7637904,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi6,fabI,b1288,B2,24375804.4332093,NA,NA,NA,NA,NA,NA
EAR100y,fwd,pgi6,fabI,b1288,B1,22112274.1597992,NA,NA,NA,NA,NA,NA
